answer,count
0xf9f195a4,1
0xf9ff12db,1
0xfa39355e,1
0xfa406af4,1
0xfaba8450,1
0xfaf06a15,1
0xfb64ff4c,1
0xfb717c87,1
0xfb81f35b,1
0xfba67d9b,1
0xfbc95d7a,1
0xfbdf8358,1
0xfc219b3b,1
0xfc286630,1
0xfc2da059,1
0xfc310eb2,1
0xfd317a6e,1
0xfd534251,1
0xfd65b9dc,1
0xfd691ffc,1
0xfdf99313,1
0xfe041ef8,1
0xfe9597a0,1
0xff3b4b11,1
0xff65e1ff,1
0xff7e351f,1
